leg raises_1400101.jpg,legrise,239.15073,123.84269,41.01174,236.5006,116.9419,55.681797,236.52972,116.89622,55.60266,236.59506,116.993965,55.53595,233.9988,117.00315,34.374146,232.22192,117.03295,34.30958,230.43306,117.24552,34.313507,228.89929,120.28178,115.38697,219.4426,120.76883,17.18765,237.8772,130.64404,64.43559,235.04666,130.62152,35.201885,222.43132,154.23216,151.20035,198.36246,144.30807,-39.028275,230.03137,98.61271,181.1896,201.7406,91.81076,-145.33638,224.35938,43.230923,103.41305,205.41881,32.98306,-167.56818,222.58325,31.278206,96.64341,206.5784,21.061113,-189.40532,220.96292,31.43639,84.65849,207.65056,21.750334,-173.63162,220.94441,35.333984,94.67587,207.98685,26.356867,-162.16962,226.26935,277.55344,67.605774,212.96722,272.51535,-67.31056,310.88895,281.41162,-46.24805,301.69177,273.91647,-138.12158,414.81238,295.26773,-141.66187,411.0625,294.6423,-238.72159,425.10074,308.9385,-154.54562,422.87634,313.53513,-251.67049,441.3609,259.93298,-217.3732,446.7696,254.31157,-323.21106
leg raises_1400111.jpg,legrise,233.70296,116.81259,-44.64999,231.9494,110.09351,-29.711058,232.6501,110.13737,-29.773193,233.40253,110.309364,-29.8323,228.38611,110.25271,-45.539158,226.46428,110.40343,-45.57834,224.41568,110.652,-45.536346,228.68387,114.042366,37.307472,214.44121,114.32323,-34.596077,233.69997,123.98499,-19.04845,229.6011,124.13523,-40.228497,227.97514,144.99048,79.925644,198.34525,141.97102,-73.4658,227.7614,87.232185,87.50855,200.88852,87.786255,-154.58653,225.62518,34.821426,4.3537807,203.27899,33.478367,-155.22334,225.08571,23.610735,-9.10718,204.09225,22.263708,-178.20981,223.19267,24.151403,-20.38816,206.48447,21.697655,-164.65953,222.4588,27.978188,-4.6887226,207.54347,25.648012,-151.59329,231.74457,260.5235,61.159775,214.05905,268.20724,-60.872597,308.2204,246.58835,-56.336746,301.522,249.72165,-125.339,396.0337,251.77396,-146.32715,395.83084,256.7555,-227.76747,412.9492,264.66467,-158.00249,412.96835,270.5375,-240.91138,424.21686,206.58751,-218.27637,424.4296,217.7375,-309.07874
leg raises_1400121.jpg,legrise,234.99652,117.96118,-20.177685,233.18407,111.247635,-5.970353,233.80688,111.274,-6.0370665,234.44438,111.41816,-6.107692,229.58568,111.361465,-21.900938,227.68188,111.474205,-21.926994,225.70941,111.678,-21.890089,229.68828,115.49402,55.860954,216.39737,115.67759,-16.90477,235.08542,125.18318,3.4037147,231.2631,125.31703,-18.107128,230.20654,146.24277,89.88628,199.77734,143.11858,-56.846447,227.65103,89.11304,102.07897,200.00658,88.641846,-133.03104,225.93169,36.39818,22.266361,202.73776,32.53627,-129.20683,224.92043,25.799675,9.209352,203.67906,21.670446,-149.3023,222.91226,25.636683,-1.2953714,205.62636,21.305086,-136.56216,222.3413,29.85099,13.766976,206.43092,25.159508,-125.47601,236.44861,261.96448,58.000088,215.6872,267.66394,-57.757744,317.09985,240.79593,-48.340744,308.3183,242.42178,-103.133865,410.57483,229.75731,-130.0982,407.97995,238.63101,-196.34435,422.04083,248.5334,-141.01321,418.16077,253.10477,-208.27916,429.08932,192.79053,-201.01065,429.7949,199.47534,-272.2632
leg raises_200091.jpg,legrise,240.88283,74.583694,-63.786686,238.81808,69.57014,-51.1992,238.77037,69.48729,-51.24893,238.60976,69.412445,-51.27983,236.82137,69.6991,-68.55159,235.33524,69.66768,-68.57358,233.67339,69.59026,-68.60703,232.99245,71.45442,8.170043,225.62532,71.52829,-71.26058,239.0956,79.9038,-40.59938,236.84396,79.42922,-63.697594,235.8832,107.41805,69.44306,210.34819,105.25827,-91.10377,249.62894,143.88448,63.686665,209.78868,149.07817,-149.6243,280.19336,138.56935,-30.987385,242.19511,141.38982,-204.8768,287.86972,134.94984,-42.23538,249.91693,139.26764,-224.9524,288.5719,129.30872,-54.855026,250.0898,135.63495,-220.04779,285.95508,130.78873,-39.55873,248.80077,135.26917,-202.74693,242.17358,174.39622,54.584366,224.69083,180.45708,-54.519096,283.5572,195.9248,-32.57504,279.23468,196.09549,-115.80673,334.59344,229.5469,-62.222687,333.1264,231.47993,-133.39062,339.36203,239.1054,-67.99309,336.8262,241.6378,-138.32285,361.70038,221.18373,-120.37305,358.90677,224.19289,-201.70282
leg raises_200101.jpg,legrise,236.9166,71.77032,-61.288864,235.63681,67.364525,-51.93566,235.5519,67.207214,-51.955162,235.39822,67.04964,-51.960995,234.23936,67.48624,-70.44389,233.08896,67.37524,-70.48912,231.7718,67.21683,-70.5372,229.72919,68.743034,-7.6080413,224.56648,68.92008,-92.1894,235.47147,77.646324,-43.09481,233.56247,77.78831,-67.768524,228.35818,101.36723,44.284927,208.59067,104.63282,-115.85382,234.2777,137.47519,51.362022,205.82774,147.09023,-122.947815,251.30022,141.8037,-1.9538774,241.56892,144.05132,-94.31688,257.1901,144.01076,-7.208135,250.50671,144.6103,-103.93147,256.47925,139.5101,-18.682047,251.17516,139.66191,-98.68697,254.33032,138.91373,-9.072653,247.78189,138.98505,-89.95347,246.87201,160.557,55.201256,235.89569,169.687,-55.035496,283.204,142.67125,40.978504,278.14038,154.52437,-113.62782,331.44443,147.85513,57.581165,332.37753,149.03345,-122.45437,340.65454,156.44469,57.232155,339.35284,156.53104,-125.38165,347.03625,121.64961,23.932226,348.29086,120.72855,-179.13202
leg raises_200111.jpg,legrise,237.13977,72.27899,-110.20815,235.20963,67.14825,-96.63941,235.414,67.030945,-96.67285,235.50893,66.90212,-96.70016,232.69438,67.28976,-112.24381,231.12091,67.24232,-112.27191,229.39957,67.15306,-112.28636,230.68625,68.82795,-29.677261,221.93805,69.23738,-100.745514,236.06403,77.594604,-84.00404,233.16905,77.27598,-104.600105,231.29973,104.963875,44.635433,206.98572,102.87473,-115.85158,244.01018,140.03355,54.204258,204.91716,148.60094,-169.23604,273.41736,139.78001,-21.263636,237.34273,141.83345,-222.10072,281.4022,136.76466,-29.893063,244.67142,140.25421,-242.16669,282.3253,132.19057,-42.502357,244.89778,135.76187,-239.03462,279.83484,133.43518,-29.16168,243.501,135.56038,-220.41206,232.90222,173.25589,55.99978,216.84148,178.61002,-55.95462,277.77023,188.39061,13.639282,273.86703,187.74109,-97.61147,322.2927,225.58583,14.281371,323.1784,226.64447,-85.80414,324.62555,238.39224,11.70946,326.27158,238.5558,-87.29013,349.12543,221.68114,-26.963743,352.7447,219.61743,-140.13605
leg raises_200211.jpg,legrise,234.21672,79.842735,-96.99045,233.6045,74.20209,-85.659584,233.87904,73.80856,-85.70532,234.12221,73.37347,-85.735535,231.10516,74.59806,-100.65335,229.57317,74.47417,-100.67745,228.02837,74.28181,-100.712326,230.04887,73.06207,-25.678112,221.86623,74.165115,-96.346115,233.6264,84.06144,-73.0516,230.53392,84.544556,-93.68173,234.5323,97.841446,25.891401,203.3178,106.87714,-92.6431,240.86469,136.58278,23.01056,202.26826,147.45116,-119.226074,269.63303,135.75938,-69.847244,239.37086,142.91557,-147.78044,276.31857,134.17531,-82.92144,249.31491,142.60013,-162.2384,276.98975,128.34013,-96.62207,248.36893,136.55257,-160.39157,273.60797,129.88477,-78.37054,245.50693,136.69426,-145.61636,251.25238,158.12404,40.6288,235.77986,168.54933,-40.52848,278.0223,157.19902,-61.872704,272.5363,167.11559,-129.95866,324.0343,189.85045,-108.5586,322.16846,189.95804,-186.01768,329.79468,201.15929,-115.34791,328.7129,198.90302,-194.09941,345.6603,172.4275,-176.29381,343.28497,172.94029,-261.47763
leg raises_200221.jpg,legrise,232.39209,82.35432,-128.9307,232.38922,76.70258,-116.35641,232.70111,76.52553,-116.39232,232.9524,76.28132,-116.42969,229.7883,76.390594,-129.97049,228.17595,75.98355,-129.99501,226.49318,75.55233,-129.99973,228.3968,76.41631,-45.742043,220.13843,75.60968,-107.90073,231.51424,87.704,-100.605804,228.43004,87.46615,-118.671974,226.78271,106.263626,29.317257,204.1161,107.99421,-105.58418,239.07332,142.50426,16.65666,204.01228,149.39285,-126.21901,261.63812,141.87206,-85.94517,238.13802,143.44713,-150.70645,270.47156,139.12938,-99.30993,247.4421,142.01077,-164.68864,270.97256,133.41208,-108.94479,246.81258,136.7859,-164.20268,265.9894,134.52501,-93.03659,244.5904,136.68155,-148.9218,235.17497,166.24963,50.06316,222.28586,176.51385,-49.95704,269.65604,149.76663,7.0484486,269.84317,166.00952,-134.33731,324.9882,167.484,1.4516735,324.01947,168.95753,-174.84288,331.11652,175.21289,-0.83077914,330.26236,177.98991,-180.43555,347.02368,143.72917,-38.7646,347.39975,143.425,-239.42334
leg raises_200271.jpg,legrise,228.76608,75.74389,-103.37335,225.38031,70.70709,-92.100174,225.14157,70.55331,-92.134415,224.83118,70.44088,-92.1648,224.05037,71.29968,-108.540886,222.85782,71.54234,-108.57495,221.57095,71.79364,-108.601364,218.88448,73.24248,-32.275707,214.74866,74.69419,-106.9799,228.2379,81.0286,-79.41208,226.33655,81.38472,-101.130066,225.46466,110.412834,37.22092,203.01917,110.68929,-119.47298,239.49823,144.85406,29.709291,204.7834,152.01872,-135.72238,260.79764,144.5875,-62.44834,241.29123,142.94275,-135.70241,269.69916,143.10146,-72.84837,250.3656,142.41096,-148.34058,269.8105,135.89001,-83.72831,249.18832,135.61754,-145.2664,264.44278,136.73637,-70.15265,245.97461,135.43799,-132.62323,237.83348,169.14919,54.990746,226.53156,179.72768,-54.87015,272.61395,150.64459,19.000132,271.64886,164.35443,-136.03496,326.26862,160.20387,18.69059,326.5296,160.86365,-175.95612,331.88974,167.23557,16.7016,332.4733,168.099,-181.96321,344.4567,133.89238,-27.024292,343.54877,132.23897,-247.0804
leg raises_200281.jpg,legrise,226.22182,74.80939,-105.68656,222.51439,69.942085,-95.36605,222.30746,69.78499,-95.38168,222.04182,69.64057,-95.42277,221.14345,70.54166,-115.32859,219.98924,70.84904,-115.38734,218.68875,71.19328,-115.427376,217.24796,72.934586,-40.621056,212.5518,74.88378,-130.52225,226.11098,80.78585,-83.138695,224.07884,81.625786,-109.26041,223.33527,105.54422,34.18635,201.13597,110.818016,-150.74214,234.46007,143.81644,62.88947,201.5626,154.4616,-160.84624,257.51382,142.96407,2.7263777,238.49416,145.65253,-127.10776,265.06683,139.98672,-2.8213274,246.3978,144.7678,-138.61964,264.2138,134.35034,-16.882824,246.3602,138.10709,-135.35202,260.32953,135.34277,-5.6883564,243.9501,138.19104,-123.282425,229.8016,171.96599,58.32615,221.01329,181.37155,-58.25601,270.50748,154.5502,36.999493,271.43542,158.81288,-77.81633,326.33246,172.44301,53.538193,323.76596,175.19754,-43.113743,332.10367,179.3493,53.155704,329.93924,182.61385,-41.17062,345.5143,149.18336,22.577011,343.9892,150.68005,-81.33882
leg raises_200391.jpg,legrise,245.35269,73.86426,-68.0666,242.509,67.8074,-60.284122,241.98683,67.575424,-60.274055,241.37433,67.334206,-60.29377,241.51068,68.027176,-81.56949,240.33383,67.99212,-81.626945,239.05048,67.92398,-81.653275,234.10155,68.783455,-12.674506,230.98193,69.26281,-108.53372,243.06715,79.168396,-48.157154,241.65633,79.18326,-75.937416,232.52385,101.650185,53.20595,215.32811,102.52986,-139.2633,245.52544,141.05331,52.90072,216.24155,143.90813,-142.15231,264.3652,138.47691,-43.13894,257.01123,133.74608,-84.419235,273.82684,135.49698,-53.04468,266.61902,130.01994,-91.80783,275.36948,129.05013,-66.25754,265.97293,124.51614,-86.84983,268.36996,133.00443,-52.783188,262.29834,125.117966,-79.10457,241.3917,171.92937,57.617416,228.75937,179.02153,-57.519295,283.51184,151.43762,54.740448,279.73663,157.92813,-56.2985,344.01645,135.11282,63.950844,344.2937,136.61234,-46.29926,352.02548,141.69405,63.047997,351.87762,143.91513,-46.759132,352.28723,111.17139,31.850206,354.1583,112.72123,-93.511475
leg raises_200401.jpg,legrise,246.09212,76.586914,-107.86793,244.13956,70.66665,-97.53028,243.98146,70.4393,-97.549644,243.80713,70.201836,-97.58102,242.51698,70.362,-115.15083,241.19339,69.97107,-115.20013,239.84688,69.613434,-115.23516,238.1171,70.85496,-38.64774,232.3582,70.84717,-118.36708,244.21846,81.783676,-83.939545,242.13713,81.69502,-107.15882,233.62987,104.14965,34.1593,214.7659,102.82422,-136.86102,246.58255,143.01668,18.46787,213.89005,145.99356,-147.20023,268.8157,136.85631,-93.39508,252.35893,137.86311,-118.82592,277.0747,134.01819,-107.70064,261.61523,134.8826,-129.46805,276.83752,128.25519,-115.52907,261.05765,128.11267,-125.36929,273.12558,129.77588,-100.72407,257.8962,129.27791,-114.08229,240.00294,171.67966,56.71429,227.31058,181.01607,-56.635834,287.1337,173.08969,58.68702,284.3094,180.64714,-52.752228,341.37805,200.23279,84.846214,341.802,204.0974,-26.972113,346.84033,210.89276,85.63072,345.12772,213.99498,-26.020794,365.71185,187.30359,55.0826,364.5596,190.99477,-70.432495
leg raises_300011.jpg,legrise,242.69995,54.657402,-130.24425,246.682,47.802715,-130.15544,248.63168,47.41079,-130.23044,250.69885,47.092293,-130.26204,242.96373,48.443302,-115.81106,242.20247,48.49568,-115.87162,241.5372,48.532963,-115.91431,257.94226,48.276104,-107.22439,247.08493,49.42983,-40.676003,247.8634,60.7742,-120.90207,243.00096,61.32737,-101.55662,280.10767,84.11956,-115.16058,239.36617,88.828285,39.82766,286.40286,129.98596,-202.52818,231.03436,135.23553,72.1375,259.3807,126.56697,-303.73215,201.05528,128.60329,-28.879564,250.98172,122.954124,-332.2977,195.04552,123.70217,-41.661808,250.57268,117.75635,-325.17258,195.17581,118.36709,-62.451225,252.33307,118.79431,-302.41577,197.33524,119.7141,-40.867947,269.86954,168.11874,-55.281757,243.46262,167.35583,55.38926,218.94757,192.9538,-163.28244,206.46198,186.77515,-60.488174,166.52814,240.97021,-202.31169,164.28801,239.84612,-107.93245,161.66809,258.0331,-208.73979,160.91864,253.91855,-115.47394,133.37169,228.99501,-277.8819,130.90407,228.36302,-173.22522
leg raises_300021.jpg,legrise,241.22334,54.693344,-135.21327,244.48491,48.56057,-131.87303,246.38551,48.051968,-131.97798,248.33783,47.428783,-132.05807,241.1927,49.121506,-120.32872,240.5482,49.160416,-120.36626,239.92943,49.17063,-120.37002,255.19101,47.042706,-90.46464,244.79016,49.1503,-36.946323,246.51015,60.27929,-118.0608,241.9147,60.837242,-102.96341,278.5228,81.56852,-69.30719,236.87189,82.626114,35.888306,288.37427,126.68541,-153.79294,229.36496,130.73842,40.716408,265.81415,121.88815,-267.3777,204.63576,126.612785,-95.055984,258.047,120.17364,-292.0254,197.30696,123.68115,-113.77388,256.76797,114.10022,-287.44922,196.08842,118.090195,-133.58684,257.9895,114.56202,-265.78918,198.91722,119.14469,-106.10961,265.94867,163.46664,-25.285553,235.33353,159.20865,25.380156,269.5778,233.06581,-8.2276325,206.72836,163.62782,-269.4732,271.9935,287.91302,53.966515,159.81001,193.62578,-413.76678,270.59464,294.60342,56.418392,154.55334,207.38977,-430.25616,280.0878,302.9181,-11.490131,134.24017,170.92581,-522.1405
leg raises_300071.jpg,legrise,252.24164,50.54622,-208.29712,255.99635,43.499992,-205.9805,258.24152,42.90514,-206.07755,260.49997,42.38915,-206.17705,251.61314,44.253563,-195.38016,250.64189,44.23484,-195.40968,249.90887,44.188065,-195.37584,267.02036,42.403934,-156.86015,254.1773,44.270805,-108.09113,257.52908,56.613686,-187.23141,252.10089,56.829895,-173.35442,287.6333,79.827866,-119.74235,244.65878,77.81471,-30.189789,297.072,126.929146,-204.90907,234.9385,123.93761,-78.14852,275.0015,119.79099,-315.5958,219.19437,119.64035,-255.31415,267.43454,117.48866,-341.73294,212.06267,117.03377,-281.04263,267.05103,111.34737,-338.66818,210.93097,112.832054,-294.4076,268.32864,112.04973,-314.75186,213.47443,113.82457,-264.97537,268.1306,160.45757,-19.641272,239.7037,149.70728,19.693165,272.90533,224.98419,-8.444424,218.63559,135.46237,-246.85841,274.32416,278.71146,40.883884,165.94724,140.613,-386.68137,268.92648,289.10693,42.318504,160.17746,151.31586,-401.8102,288.59247,287.9628,-9.024798,144.64453,105.82058,-472.1477
leg raises_300081.jpg,legrise,249.96352,46.947273,-193.25314,254.4875,40.630383,-187.42468,256.67352,40.415417,-187.48978,258.80408,40.297134,-187.53113,250.53326,40.755447,-175.82173,249.65544,40.65905,-175.86963,248.90768,40.6289,-175.88383,265.88217,42.04675,-138.26141,254.4585,41.977493,-84.738846,254.83337,54.130905,-174.32524,249.67918,53.879784,-158.72687,285.22873,80.38768,-132.8663,244.61752,83.183136,14.139302,293.81824,128.11977,-206.70937,235.69948,128.63704,28.718367,269.3516,123.18407,-311.57632,209.41455,122.86855,-102.84982,261.44635,121.20458,-342.12805,202.55116,117.949905,-117.59953,260.8909,114.11383,-335.413,201.53424,112.03491,-138.06639,262.67325,114.603195,-310.34943,203.35402,114.67976,-114.75877,270.92822,160.50952,-55.93155,247.89035,158.98596,56.051273,221.32112,179.60503,-147.34148,204.50475,178.13885,-15.752138,173.79128,231.87611,-139.97363,172.8998,229.50725,4.8828554,171.20985,247.61562,-142.2045,170.99304,242.69147,3.9555273,142.17352,221.84853,-210.30661,139.69673,221.19867,-53.13576
